negeri,bahagian (no),bahagian (nama),nama calon,parti,bilangan undi,status
SABAH,N. 58,MEROTAI,AZIZUL BIN TANDEK,PKS,20,HILANG DEPOSIT
SABAH,N. 58,MEROTAI,AHMAD BIN DULLAH,PAS,1209,HILANG DEPOSIT
SABAH,N. 59,TANJONG BATU,ISMAIL BIN SENANG,WARISAN,6552,
SABAH,N. 59,TANJONG BATU,HAMISA BINTI SAMAT,BN,8538,MENANG
SABAH,N. 59,TANJONG BATU,USMAN BIN MADEAMING,PAS,1506,HILANG DEPOSIT
SABAH,N. 59,TANJONG BATU,ARDI BIN ARSAH @ SAMSI,PPRS,171,HILANG DEPOSIT
SABAH,N. 60,SEBATIK,ABD MUIS BIN PICHO,BN,2468,MENANG
SABAH,N. 60,SEBATIK,ROSLAN BIN RAMLI,PAS,504,HILANG DEPOSIT
SABAH,N. 60,SEBATIK,HASSAN A GANI PG AMIR,WARISAN,2275,
SABAH,N. 60,SEBATIK,YUSRI BIN YUNUS,PPRS,38,HILANG DEPOSIT
SELANGOR,N. 01,SUNGAI AIR TAWAR,RIZAM BIN ISMAIL,BN,5437,MENANG
SELANGOR,N. 01,SUNGAI AIR TAWAR,ZAMRI BIN YAHYA ,PAS,3997,
SELANGOR,N. 01,SUNGAI AIR TAWAR,MOHD HAMIZAR BIN SULAIMAN ,PKR,3921,
SELANGOR,N. 02,SABAK,SALLEHUDDIN BIN MOHD ISKAN,BN,6851,
SELANGOR,N. 02,SABAK,SALLEHEN BIN MUKHYI,PAS,6183,
SELANGOR,N. 02,SABAK,AHMAD MUSTAIN BIN OTHMAN ,PKR,6981,MENANG
SELANGOR,N. 03,SUNGAI PANJANG,MOHD IMRAN BIN TAMRIN,BN,10530,MENANG
SELANGOR,N. 03,SUNGAI PANJANG,MARIAM BINTI ABDUL RASHID,PKR,8446,
SELANGOR,N. 03,SUNGAI PANJANG,MOHD RAZALI BIN SAARI,PAS,6999,
SELANGOR,N. 04,SEKINCHAN,LEE YEE YUAN,BN,5019,
SELANGOR,N. 04,SEKINCHAN,MOHD FADZIN BIN TASLIMIN,PAS,2351,
SELANGOR,N. 04,SEKINCHAN,NG SUEE LIM,PKR,7863,MENANG
SELANGOR,N. 05,HULU BERNAM,ROSNI BINTI SOHAR,BN,8164,MENANG
SELANGOR,N. 05,HULU BERNAM,MOHAMMED SALLEH BIN RI,PAS,2554,
SELANGOR,N. 05,HULU BERNAM,MOHD AMRAN BIN SAKIR,PKR,8144,
SELANGOR,N. 06,KUALA KUBU BAHARU,WONG KOON MUN,BN,6967,
SELANGOR,N. 06,KUALA KUBU BAHARU,LEE KEE HIONG,PKR,14101,MENANG
SELANGOR,N. 06,KUALA KUBU BAHARU,NAHARUDIN BIN ABDUL RASHID,PAS,3306,
SELANGOR,N. 07,BATANG KALI,HARUMAINI BIN HAJI OMAR,PKR,21536,MENANG
SELANGOR,N. 07,BATANG KALI,MAT NADZARI BIN AHMAD DAHLAN,BN,13221,
SELANGOR,N. 07,BATANG KALI,MOHD HASNIZAN BIN HARUN,PAS,7408,
SELANGOR,N. 08,SUNGAI BURONG,MOHD SHAMSUDIN BIN LIAS,BN,8741,MENANG
SELANGOR,N. 08,SUNGAI BURONG,MOHD TARMIZI BIN LAZIM,PKR,5323,
SELANGOR,N. 08,SUNGAI BURONG,MOHD ZAMRI BIN MOHD ZAINULDIN,PAS,6411,
SELANGOR,N. 09,PERMATANG,ROZANA BINTI ZAINAL ABIDIN,PKR,9208,MENANG
SELANGOR,N. 09,PERMATANG,SULAIMAN BIN HAJI ABDUL RAZAK,BN,8050,
SELANGOR,N. 09,PERMATANG,MUHAMMAD JAFARUDIN BIN SHEIK DAUD,PAS,2746,
SELANGOR,N. 10,BUKIT MELAWATI,JAKIRAN BIN JACOMAH,BN,8355,
SELANGOR,N. 10,BUKIT MELAWATI,JUWAIRIYA BINTI ZULKIFLI,PKR,11050,MENANG
SELANGOR,N. 10,BUKIT MELAWATI,MUHMMAD RASHID BIN MUHMMAD KASSIM,PAS,3261,
SELANGOR,N. 11,IJOK,PARTHIBAN A/L KARUPPIAH,BN,6800,
SELANGOR,N. 11,IJOK,JEFRI BIN MEJAN,PAS,3942,
SELANGOR,N. 11,IJOK,IDRIS BIN AHMAD,PKR,8914,MENANG
SELANGOR,N. 11,IJOK,KUMARAN A/L TAMIL DASSEN,PRM,76,HILANG DEPOSIT
SELANGOR,N. 12,JERAM,ZAHAR AZLAN BIN ARIFIN,BN,5896,
SELANGOR,N. 12,JERAM,MOHD NOOR BIN MOHD SHAHAR,PAS,4326,
SELANGOR,N. 12,JERAM,MOHD SHAID BIN ROSLI,PKR,7087,MENANG
SELANGOR,N. 13,KUANG,ABDUL SHUKUR BIN IDRUS,BN,6985,
SELANGOR,N. 13,KUANG,MOHD FAUZAN BIN MADZLAN,PAS,5672,
SELANGOR,N. 13,KUANG,SALLEHUDIN BIN AMIRUDDIN,PKR,9845,MENANG
SELANGOR,N. 13,KUANG,MOHD RAFIE BIN MOHAMMAD ARIF,PRM,44,HILANG DEPOSIT
SELANGOR,N. 14,RAWANG,CHAN WUN HOONG,BN,6086,
SELANGOR,N. 14,RAWANG,KONG TUCK WAH,PAS,2259,HILANG DEPOSIT
SELANGOR,N. 14,RAWANG,CHUA WEI KIAT,PKR,29946,MENANG
SELANGOR,N. 14,RAWANG,AZMAN BIN MOHD. NOOR,BEBAS,644,HILANG DEPOSIT
SELANGOR,N. 15,TAMAN TEMPLER,MD NASIR BIN IBRAHIM,BN,7580,
SELANGOR,N. 15,TAMAN TEMPLER,ZAIDY BIN ABDUL TALIB,PAS,10459,
SELANGOR,N. 15,TAMAN TEMPLER,MOHD SANY BIN HAMZAN,PKR,18362,MENANG
SELANGOR,N. 15,TAMAN TEMPLER,RAJANDRAN A/L BATUMALAI,PAP,108,HILANG DEPOSIT
SELANGOR,N. 15,TAMAN TEMPLER,KOH SWE YONG,PRM,82,HILANG DEPOSIT
SELANGOR,N. 16,SUNGAI TUA,DATUK RAWISANDRAN A/L NARAYANAN,BN,6072,
SELANGOR,N. 16,SUNGAI TUA,AMIRUDIN BIN SHARI,PKR,17446,MENANG
SELANGOR,N. 16,SUNGAI TUA,MOHAMMAD BIN IBRAHIM,PAS,4530,
SELANGOR,N. 16,SUNGAI TUA,BADRUL HISAM BIN MD ZIN,BEBAS,268,HILANG DEPOSIT
SELANGOR,N. 17,GOMBAK SETIA,MUHAMMAD HILMAN BIN IDHAM,PKR,24157,MENANG
SELANGOR,N. 17,GOMBAK SETIA,DATUK MEGAT ZULKARNAIN BIN OMARDIN,BN,11113,
SELANGOR,N. 17,GOMBAK SETIA,HASBULLAH BIN MOHD RIDZWAN,PAS,11758,
SELANGOR,N. 18,HULU KELANG,ISMAIL BIN AHMAD,BN,10397,
SELANGOR,N. 18,HULU KELANG,KAMALULHYSHAM BIN MOHD SUHUT,PAS,7573,
SELANGOR,N. 18,HULU KELANG,SAARI BIN SUNGIB,PKR,25746,MENANG
SELANGOR,N. 19,BUKIT ANTARABANGSA,SALWA BINTI YUNUS,BN,5380,
SELANGOR,N. 19,BUKIT ANTARABANGSA,MOHAMED AZMIN BIN ALI,PKR,30892,MENANG
SELANGOR,N. 19,BUKIT ANTARABANGSA,SHARIFAH HASLIZAH BINTI SYED ARIFFIN,PAS,2311,HILANG DEPOSIT
SELANGOR,N. 19,BUKIT ANTARABANGSA,MOHAMED AZWAN BIN ALI,BEBAS,90,HILANG DEPOSIT
SELANGOR,N. 19,BUKIT ANTARABANGSA,AHMAD BIN KAMARUDIN ,PRM,116,HILANG DEPOSIT
SELANGOR,N. 20,LEMBAH JAYA,HANIZA BINTI MOHAMED TALHA,PKR,22512,MENANG
SELANGOR,N. 20,LEMBAH JAYA,MUHAMAD NIZAM BIN SHITH,BN,7722,
SELANGOR,N. 20,LEMBAH JAYA,KHASIM BIN ABDUL AZIZ,PAS,7358,
SELANGOR,N. 20,LEMBAH JAYA,NORIZWAN BIN MOHAMED,PRM,177,HILANG DEPOSIT
SELANGOR,N. 21,PANDAN INDAH,MOHD HANIFF BIN KOSLAN,BN,8528,
SELANGOR,N. 21,PANDAN INDAH,IZHAM BIN HASHIM ,PKR,24914,MENANG
SELANGOR,N. 21,PANDAN INDAH,ISKANDAR BIN ABDUL SAMAD,PAS,7517,
SELANGOR,N. 22,TERATAI,LIEW POK BOON,BN,4784,HILANG DEPOSIT
SELANGOR,N. 22,TERATAI,LAI WAI CHONG,PKR,34453,MENANG
SELANGOR,N. 22,TERATAI,MOHD IRMAN BIN ABDUL WAHAB,PAS,5028,HILANG DEPOSIT
SELANGOR,N. 22,TERATAI,LEE YING HA,PRM,529,HILANG DEPOSIT
SELANGOR,N. 23,DUSUN TUA,MOHD ZIN BIN ISA,BN,11903,
SELANGOR,N. 23,DUSUN TUA,EDRY FAIZAL BIN EDDY YUSOF,PKR,22325,MENANG
SELANGOR,N. 23,DUSUN TUA,RAZALY BIN HASSAN,PAS,7771,
SELANGOR,N. 24,SEMENYIH,JOHAN BIN ABD AZIZ,BN,14464,
SELANGOR,N. 24,SEMENYIH,MAD SHAHMIDUR BIN MAT KOSIM,PAS,6966,
SELANGOR,N. 24,SEMENYIH,ARUTCHELVAN A/L SUBRAMANIAMS,PSM,1293,HILANG DEPOSIT
SELANGOR,N. 24,SEMENYIH,BAKHTIAR BIN MOHD NOR,PKR,23428,MENANG
SELANGOR,N. 25,KAJANG,HEE LOY SIAN,PKR,39055,MENANG
SELANGOR,N. 25,KAJANG,TEH YEOW MENG,BN,7097,
SELANGOR,N. 25,KAJANG,ZAITON BINTI AHMAD,PAS,8300,
SELANGOR,N. 25,KAJANG,WAN JINN WOEI,PRM,103,HILANG DEPOSIT
SELANGOR,N. 26,SUNGAI RAMAL,ABDUL RAHIM BIN MOHD AMIN,BN,9372,
SELANGOR,N. 26,SUNGAI RAMAL,NUSHI BIN MAHFODZ,PAS,13961,
SELANGOR,N. 26,SUNGAI RAMAL,MAZWAN BIN JOHAR,PKR,24591,MENANG
SELANGOR,N. 27,BALAKONG,LIM CHIN WAH,BN,5874,HILANG DEPOSIT
SELANGOR,N. 27,BALAKONG,NG TIEN CHEE,PKR,41768,MENANG
SELANGOR,N. 27,BALAKONG,MOHAMAD IBRAHIM BIN GHAZALI,PAS,6230,HILANG DEPOSIT
SELANGOR,N. 28,SERI KEMBANGAN,CHANG TOONG WOH,BN,3514,HILANG DEPOSIT
SELANGOR,N. 28,SERI KEMBANGAN,EAN YONG HIAN WAH,PKR,34659,MENANG
SELANGOR,N. 29,SERI SERDANG,MOHAMAD SATIM BIN DIMAN,BN,12725,
SELANGOR,N. 29,SERI SERDANG,SITI MARIAH BINTI MAHMUD,PKR,27088,MENANG
SELANGOR,N. 29,SERI SERDANG,NOOR HANIM BINTI ISMAIL,PAS,5552,HILANG DEPOSIT
SELANGOR,N. 30,KINRARA,CHIEW KAI HENG,BN,6995,HILANG DEPOSIT
SELANGOR,N. 30,KINRARA,LIM YING RAN,PAS,3732,HILANG DEPOSIT
SELANGOR,N. 30,KINRARA,NG SZE HAN,PKR,52207,MENANG
SELANGOR,N. 31,SUBANG JAYA,CHONG AH WATT,BN,7082,HILANG DEPOSIT
SELANGOR,N. 31,SUBANG JAYA,MICHELLE NG MEI SZE,PKR,55354,MENANG
SELANGOR,N. 31,SUBANG JAYA,TOH SIN WAH,BEBAS,228,HILANG DEPOSIT
SELANGOR,N. 32,SERI SETIA,SHAHARUDDIN BIN BADARUDDIN,PKR,29250,MENANG
SELANGOR,N. 32,SERI SETIA,MOHD GHAZALI BIN DAUD,PAS,4563,HILANG DEPOSIT
SELANGOR,N. 32,SERI SETIA,YUSOFF BIN M HANIFF,BN,9878,
SELANGOR,N. 32,SERI SETIA,VIGNESWARAN A/L T SUBRAMANIAM,BEBAS,217,HILANG DEPOSIT
SELANGOR,N. 33,TAMAN MEDAN,ARIFFIN BIN MAHAIYUDDIN ,PAS,5090,
SELANGOR,N. 33,TAMAN MEDAN,ABDUL MUTALIF BIN ABDUL RAHIM,BN,10772,
SELANGOR,N. 33,TAMAN MEDAN,SYAMSUL FIRDAUS BIN MOHAMED SUPRI,PKR,21712,MENANG
SELANGOR,N. 34,BUKIT GASING,CHAI KO THING,BN,3531,HILANG DEPOSIT
SELANGOR,N. 34,BUKIT GASING,DAVID SEW KAH HENG,PAS,890,HILANG DEPOSIT
SELANGOR,N. 34,BUKIT GASING,RAJIV A/L RISHYAKARAN ,PKR,29366,MENANG
SELANGOR,N. 35,KAMPUNG TUNKU,TAM GIM TUAN,BN,4033,HILANG DEPOSIT
SELANGOR,N. 35,KAMPUNG TUNKU,LIM YI WEI,PKR,34477,MENANG
SELANGOR,N. 36,BANDAR UTAMA,CH'NG SOO CHAU,BN,3882,HILANG DEPOSIT
SELANGOR,N. 36,BANDAR UTAMA,JAMALIAH BINTI JAMALUDDIN,PKR,38651,MENANG
SELANGOR,N. 36,BANDAR UTAMA,CHONG FOOK MENG,BEBAS,188,HILANG DEPOSIT
SELANGOR,N. 37,BUKIT LANJAN,SYED ABDUL RAZAK BIN SYED LONG ALSAGOFF,BN,7515,
SELANGOR,N. 37,BUKIT LANJAN,WONG KEAT PING,PKR,47748,MENANG
SELANGOR,N. 38,PAYA JARAS,MOHD KHAIRUDDIN BIN OTHMAN,PKR,20376,MENANG
SELANGOR,N. 38,PAYA JARAS,ZEIN ISMA BIN ISMAIL,BN,8304,
SELANGOR,N. 38,PAYA JARAS,HANAFI BIN ZULKAPLI,PAS,6042,
SELANGOR,N. 39,KOTA DAMANSARA,HALIMATON SAADIAH BINTI BOHAN,BN,10737,
SELANGOR,N. 39,KOTA DAMANSARA,SITI ROHAYA BINTI AHAD,PAS,5633,
SELANGOR,N. 39,KOTA DAMANSARA,SIVARAJAN A/L ARUMUGAM,PSM,435,HILANG DEPOSIT
SELANGOR,N. 39,KOTA DAMANSARA,SHATIRI BIN MANSOR,PKR,26440,MENANG
SELANGOR,N. 40,KOTA ANGGERIK,AHMAD DUSUKI BIN ABD RANI,PAS,9943,
SELANGOR,N. 40,KOTA ANGGERIK,JUMAEAH BINTI MASDI,BN,8924,
SELANGOR,N. 40,KOTA ANGGERIK,MOHD NAJWAN BIN HALIMI,PKR,26947,MENANG
SELANGOR,N. 41,BATU TIGA,RODZIAH BINTI ISMAIL,PKR,27638,MENANG
SELANGOR,N. 41,BATU TIGA,ABDUL HALIM BIN OMAR,PAS,7793,
SELANGOR,N. 41,BATU TIGA,AHMAD MUA'ADZAM SHAH BIN YA'AKOP,BN,12022,
SELANGOR,N. 42,MERU,KHAIRUL ANUAR BIN SAIMUN,BN,8057,
SELANGOR,N. 42,MERU,SHEE CHEE WENG,BEBAS,72,HILANG DEPOSIT
SELANGOR,N. 42,MERU,MOHD FAKHRULRAZI BIN MOHD MOKHTAR,PKR,17665,MENANG
SELANGOR,N. 42,MERU,NOOR NAJHAN BIN MOHAMAD SALLEH,PAS,7804,
SELANGOR,N. 42,MERU,MANIKAVASAGAM A/L SUNDARAM,PRM,346,HILANG DEPOSIT
SELANGOR,N. 43,SEMENTA,DAROYAH BINTI ALWI,PKR,17867,MENANG
SELANGOR,N. 43,SEMENTA,SARONI BIN JUDI,BN,12497,
SELANGOR,N. 43,SEMENTA,GANDHI A/P NAGAMUTHU,PRM,120,HILANG DEPOSIT
SELANGOR,N. 43,SEMENTA,WAN HASRINA BINTI WAN HASSAN,PAS,7696,
SELANGOR,N. 44,SELAT KLANG,ABDUL RASHID BIN ASARI,PKR,12266,MENANG
SELANGOR,N. 44,SELAT KLANG,MOHD KHAIRI BIN HUSSIN,BN,9949,
SELANGOR,N. 44,SELAT KLANG,ZAINAL AZWAR BIN KAMARUDDIN,BEBAS,49,HILANG DEPOSIT
SELANGOR,N. 44,SELAT KLANG,HALIMAH ALI,PAS,11766,
SELANGOR,N. 44,SELAT KLANG,JEICHANDRAN A/L WADIVELU,PRM,52,HILANG DEPOSIT
SELANGOR,N. 45,BANDAR BARU KLANG,TENG CHANG KHIM,PKR,44926,MENANG
SELANGOR,N. 45,BANDAR BARU KLANG,TEOH KAH YEONG,BN,5098,HILANG DEPOSIT
SELANGOR,N. 46,PELABUHAN KLANG,AZMIZAM BIN ZAMAN HURI,PKR,15837,MENANG
SELANGOR,N. 46,PELABUHAN KLANG,SEIKH RAJESH BIN SEIKH AHMAD,BN,9415,
SELANGOR,N. 46,PELABUHAN KLANG,KHALID BIN NAYAN,PAS,2925,HILANG DEPOSIT
SELANGOR,N. 46,PELABUHAN KLANG,SHANMUGASUNDRAM A/L VEERAPPAN,PSM,128,HILANG DEPOSIT
SELANGOR,N. 47,PANDAMARAN,LEONG TUCK CHEE,PKR,41552,MENANG
SELANGOR,N. 47,PANDAMARAN,TEE HOOI LING,BN,5689,HILANG DEPOSIT
SELANGOR,N. 47,PANDAMARAN,SANTOKH SINGH A/L GURDEV SINGH,PAS,1459,HILANG DEPOSIT
SELANGOR,N. 48,SENTOSA,GUNARAJAH A/L R GEORGE,PKR,38106,MENANG
SELANGOR,N. 48,SENTOSA,RAJAN A/L MANIKESAVAN,PAS,1722,HILANG DEPOSIT
SELANGOR,N. 48,SENTOSA,SUBRAMANIAM A/L T RETNAM,BN,4506,HILANG DEPOSIT
SELANGOR,N. 48,SENTOSA,SUNDARAJOO A/L A.PERIASAMY,BEBAS,95,HILANG DEPOSIT
SELANGOR,N. 48,SENTOSA,TELAIAMBLAM A/L MARIAPPAN,PRM,79,HILANG DEPOSIT
SELANGOR,N. 49,SUNGAI KANDIS,MAT SHUHAIMI BIN SHAFIEI,PKR,23998,MENANG
SELANGOR,N. 49,SUNGAI KANDIS,KAMARUZZAMAN BIN JOHARI,BN,11518,
SELANGOR,N. 49,SUNGAI KANDIS,MOHD YUSOF BIN ABDULLAH,PAS,7573,
SELANGOR,N. 49,SUNGAI KANDIS,HANAFIAH BIN HUSIN,PRM,76,HILANG DEPOSIT
SELANGOR,N. 50,KOTA KEMUNING,GANABATIRAU A/L VERAMAN,PKR,28617,MENANG
SELANGOR,N. 50,KOTA KEMUNING,TIEW HOCK HUAT,BN,4601,HILANG DEPOSIT
SELANGOR,N. 50,KOTA KEMUNING,ABDUL RAZAK BIN ISMAIL,PSM,226,HILANG DEPOSIT
SELANGOR,N. 50,KOTA KEMUNING,BURHAN BIN ADNAN,PAS,6978,
SELANGOR,N. 50,KOTA KEMUNING,RAJASEKARAN A/L SOUNDARAPANDY ,BEBAS,93,HILANG DEPOSIT
SELANGOR,N. 51,SIJANGKANG,AHMAD YUNUS BIN HAIRI,PAS,12688,MENANG
SELANGOR,N. 51,SIJANGKANG,SULAIMAN BIN MOHD KARLI,BN,10420,
SELANGOR,N. 51,SIJANGKANG,MOHD HAMIDI BIN ABU BAKAR,PKR,11011,
SELANGOR,N. 52,BANTING,LAU WENG SAN,PKR,21846,MENANG
SELANGOR,N. 52,BANTING,NG SIOK HWA,BN,4547,
SELANGOR,N. 52,BANTING,TAN CHOON SWEE,PRM,311,HILANG DEPOSIT
SELANGOR,N. 53,MORIB,MOHAMMAD SALLEHUDDIN BIN HAFIZ,PAS,7329,
SELANGOR,N. 53,MORIB,ROZANA BINTI KAMARULZAMAN,BN,8883,
SELANGOR,N. 53,MORIB,HASNUL BIN BAHARUDDIN,PKR,11000,MENANG
SELANGOR,N. 54,TANJONG SEPAT,BORHAN BIN AMAN SHAH,PKR,9828,MENANG
SELANGOR,N. 54,TANJONG SEPAT,KARIM BIN MANSOR,BN,7124,
SELANGOR,N. 54,TANJONG SEPAT,MOHD HASLIN BIN HASSAN ,PAS,4273,
SELANGOR,N. 55,DENGKIL,SHAHRUM BIN MOHD SHARIF,BN,14238,
SELANGOR,N. 55,DENGKIL,ADHIF SYAN BIN ABDULLAH,PKR,21172,MENANG
SELANGOR,N. 55,DENGKIL,YUSMI HANIFF BIN ARIFFIN,PAS,8422,
SELANGOR,N. 56,SUNGAI PELEK,NG CHOK SIN,BN,6898,
SELANGOR,N. 56,SUNGAI PELEK,HARRY ARUL RAJ A/L KRISHNAN ,PAP,79,HILANG DEPOSIT
SELANGOR,N. 56,SUNGAI PELEK,LIU TIAN KHIEW ,PKR,13484,MENANG
SELANGOR,N. 56,SUNGAI PELEK,ROHAYA BINTI MOHD SHAHIR,PAS,5200,
TERENGGANU,N. 01,KUALA BESUT,AZBI BIN SALLEH,PAS,7983,
TERENGGANU,N. 01,KUALA BESUT,TENGKU ZAIHAN BIN CHE KU ABD RAHMAN,BN,8126,MENANG
TERENGGANU,N. 01,KUALA BESUT,CHE KU HASHIM BIN CHE KU MAT,PKR,1095,HILANG DEPOSIT
TERENGGANU,N. 02,KOTA PUTERA,MOHD MAHDI BIN MUSA,BN,8523,
TERENGGANU,N. 02,KOTA PUTERA,MOHD NURKHUZAINI BIN AB RAHMAN,PAS,9704,MENANG
TERENGGANU,N. 02,KOTA PUTERA,TENGKU ROSLAN BIN TENGKU OTHMAN @ TENGKU RAMLI,PKR,1504,HILANG DEPOSIT
TERENGGANU,N. 03,JERTIH,KAMARUZAMAN BIN WAN SU,PKR,1594,HILANG DEPOSIT
TERENGGANU,N. 03,JERTIH,WAN AZHAR BIN WAN AHMAD,PAS,7762,
TERENGGANU,N. 03,JERTIH,MUHAMMAD PEHIMI BIN YUSOF,BN,9143,MENANG
TERENGGANU,N. 04,HULU BESUT,ISMAIL BIN ABDUL KADIR,PKR,860,HILANG DEPOSIT
TERENGGANU,N. 04,HULU BESUT,MAT DAIK BIN MOHAMAD,PAS,6576,
TERENGGANU,N. 04,HULU BESUT,NAWI BIN MOHAMAD,BN,8045,MENANG
TERENGGANU,N. 05,JABI,ABD. RAHMAN @ ABDUL AZIZ BIN HJ ABAS,PKR,690,HILANG DEPOSIT
TERENGGANU,N. 05,JABI,MOHD ISKANDAR BIN JAAFAR,BN,8006,
TERENGGANU,N. 05,JABI,AZMAN BIN IBRAHIM,PAS,8061,MENANG
TERENGGANU,N. 06,PERMAISURI,ABD HALIM BIN JUSOH,BN,10385,MENANG
TERENGGANU,N. 06,PERMAISURI,ZUL BHARI BIN A RAHMAN,PAS,8415,
TERENGGANU,N. 06,PERMAISURI,WAN MOKHTAR BIN WAN IBRAHIM,PKR,853,HILANG DEPOSIT
TERENGGANU,N. 07,LANGKAP,SABRI BIN MOHD NOOR,BN,9007,MENANG
TERENGGANU,N. 07,LANGKAP,MUSTAFFA BIN ABDULLAH,PKR,583,HILANG DEPOSIT
TERENGGANU,N. 07,LANGKAP,AZMI BIN MAAROF,PAS,5561,
TERENGGANU,N. 08,BATU RAKIT,BAZLAN BIN ABD RAHMAN,BN,10046,MENANG
TERENGGANU,N. 08,BATU RAKIT,MOHD SHAFIZI BIN ISMAIL,PAS,9747,
TERENGGANU,N. 08,BATU RAKIT,AMIR BIN LONG,PKR,800,HILANG DEPOSIT
TERENGGANU,N. 09,TEPUH,BASIR BIN ISMAIL,BN,8065,
TERENGGANU,N. 09,TEPUH,WAN HAFIZIE SUZLIE BIN WAN HASSAN,PKR,1002,HILANG DEPOSIT
TERENGGANU,N. 09,TEPUH,HISHAMUDDIN BIN ABDUL KARIM,PAS,10782,MENANG
TERENGGANU,N. 10,BULUH GADING,CHE MANSOR BIN SALLEH,BN,7013,
TERENGGANU,N. 10,BULUH GADING,RIDZUAN BIN HASHIM,PAS,11580,MENANG
TERENGGANU,N. 10,BULUH GADING,AZIK BIN CHIK,PKR,894,HILANG DEPOSIT
TERENGGANU,N. 11,SEBERANG TAKIR,MOHD FAZIL BIN WAHAB,PAS,7456,
TERENGGANU,N. 11,SEBERANG TAKIR,ABU BAKAR BIN ABDULLAH,PKR,939,HILANG DEPOSIT
TERENGGANU,N. 11,SEBERANG TAKIR,AHMAD RAZIF BIN ABD RAHMAN,BN,9340,MENANG
TERENGGANU,N. 12,BUKIT TUNGGAL,TUAN ARIF SAHIBU FADILAH B TUAN AHMAD,BN,5964,
TERENGGANU,N. 12,BUKIT TUNGGAL,ALIAS BIN RAZAK,PAS,8308,MENANG
TERENGGANU,N. 12,BUKIT TUNGGAL,FATIMAH LAILATI BINTI OMAR,PKR,721,HILANG DEPOSIT
TERENGGANU,N. 13,WAKAF MEMPELAM,MOHD ZUBIR BIN MOHAMED,PKR,1589,HILANG DEPOSIT
TERENGGANU,N. 13,WAKAF MEMPELAM,WAN SUKAIRI BIN WAN ABDULLAH,PAS,14796,MENANG
TERENGGANU,N. 13,WAKAF MEMPELAM,SALLEH BIN OTHMAN,BN,7418,
TERENGGANU,N. 14,BANDAR,TOH SENG CHENG,BN,5042,
TERENGGANU,N. 14,BANDAR,AHMAD SHAH BIN MUHAMED,PAS,7133,MENANG
TERENGGANU,N. 14,BANDAR,AZAN BIN ISMAIL,PKR,3996,
TERENGGANU,N. 15,LADANG,TENGKU HASSAN BIN TENGKU OMAR,PAS,8201,MENANG
TERENGGANU,N. 15,LADANG,MOHD SABRI BIN ALWI,BN,7838,
TERENGGANU,N. 15,LADANG,DATO' ZULKIFLI BIN MOHAMAD,PKR,2836,
TERENGGANU,N. 16,BATU BURUK,MUHAMMAD KHALIL BIN ABDUL HADI,PAS,15184,MENANG
TERENGGANU,N. 16,BATU BURUK,ZAMRI BIN AWANG HITAM,BN,9896,
TERENGGANU,N. 16,BATU BURUK,RAJA KAMARUL BAHRIN SHAH ,PKR,2572,HILANG DEPOSIT
TERENGGANU,N. 17,ALUR LIMBAT,AHMAD SABRI BIN ALI @ MAMAT,PKR,1492,HILANG DEPOSIT
TERENGGANU,N. 17,ALUR LIMBAT,SAIFUL BAHRI BIN BAHARUDDIN,BN,9136,
TERENGGANU,N. 17,ALUR LIMBAT,ARIFFIN BIN DERAMAN,PAS,13330,MENANG
TERENGGANU,N. 18,BUKIT PAYUNG,MOHD DALIZAN BIN ABD AZIZ,PKR,1004,HILANG DEPOSIT
TERENGGANU,N. 18,BUKIT PAYUNG,ZAITUN BINTI MAT AMIN,BN,7184,
TERENGGANU,N. 18,BUKIT PAYUNG,MOHD NOR BIN HAMZAH ,PAS,11672,MENANG
TERENGGANU,N. 19,RU RENDANG,NIK DIR BIN NIK WAN KU,BN,7823,
TERENGGANU,N. 19,RU RENDANG,AHMAD SAMSURI BIN MOKHTAR,PAS,13851,MENANG
TERENGGANU,N. 19,RU RENDANG,ZARAWI BIN SULONG,PKR,729,HILANG DEPOSIT
TERENGGANU,N. 20,PENGKALAN BERANGAN,AIDI BIN AHMAD,PKR,1145,HILANG DEPOSIT
TERENGGANU,N. 20,PENGKALAN BERANGAN,A. LATIFF BIN AWANG,BN,11406,
TERENGGANU,N. 20,PENGKALAN BERANGAN,SULAIMAN BIN SULONG,PAS,11896,MENANG
TERENGGANU,N. 21,TELEMUNG,SHARIFAH NORHAYATI BINTI SYED OMAR,PKR,455,HILANG DEPOSIT
TERENGGANU,N. 21,TELEMUNG,ROZI BIN MAMAT,BN,9407,MENANG
TERENGGANU,N. 21,TELEMUNG,KAMARUZAMAN BIN ABDULLAH,PAS,5248,
TERENGGANU,N. 22,MANIR,MOHD HAFIZUDDIN BIN HUSSAIN,PKR,422,HILANG DEPOSIT
TERENGGANU,N. 22,MANIR,YUSOF BIN AWANG HITAM,BN,5872,
TERENGGANU,N. 22,MANIR,HILMI BIN HARUN,PAS,8716,MENANG
TERENGGANU,N. 23,KUALA BERANG,MOHD NOR BIN OTHMAN,PKR,969,HILANG DEPOSIT
TERENGGANU,N. 23,KUALA BERANG,MAMAD BIN PUTEH,PAS,7707,MENANG
TERENGGANU,N. 23,KUALA BERANG,T. PUTERA BIN T. AWANG,BN,6637,
TERENGGANU,N. 24,AJIL,GHAZALI BIN TAIB,BN,8128,
TERENGGANU,N. 24,AJIL,ZAMANI BIN MAMAT,PKR,679,HILANG DEPOSIT
